stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
19656,19656,"ARLINGTON AVE + JOSEPHINE ST",,40.417306,-79.965627,,,,,,0
19663,19663,"E CARSON ST + 26TH ST",,40.427449,-79.968584,,,,,,0
19665,19665,"26TH ST + JANE ST",,40.425830,-79.969199,,,,,,0
19666,19666,"JOSEPHINE ST + #3201",,40.420042,-79.964279,,,,,,0
19667,19667,"ARLINGTON AVE + WARRINGTON",,40.421692,-79.992267,,,,,,0
19674,19674,"CEDAR BLVD +  OLD CEDAR",,40.371657,-80.059237,,,,,,0
19675,19675,"HIGHLAND RD + OXFORD",,40.348917,-80.050166,,,,,,0
19682,19682,"NOBLESTOWN RD + BARTOW",,40.437612,-80.052346,,,,,,0
19685,19685,"SOUTH BUSWAY + SOUTH HILLS JCT",,40.421090,-80.007097,,,,,,0
19687,19687,"VILLAGE DR + STAIRTOWER",,40.339737,-80.054789,,,,,,0
19693,19693,"GREENTREE RD + POCONO FS",,40.416730,-80.044980,,,,,,0
19705,19705,"CHARTIERS AVE + NITTANY FS",,40.447221,-80.044183,,,,,,0
19707,19707,"FOSTER AVE + WILLOW (OPP PLAYGROUND)",,40.441838,-80.068282,,,,,,0
19710,19710,"STEUBEN ST + DEXTER",,40.442281,-80.050637,,,,,,0
19716,19716,"WASHINGTON PIKE OPP THOMS RUN RD - WOODVILLE PNR",,40.381698,-80.094251,,,,,,0
19717,19717,"WEST LIBERTY AVE + CAPITOL",,40.405178,-80.018790,,,,,,0
19728,19728,"PERRY HWY + HANWAY",,40.504393,-80.026471,,,,,,0
19731,19731,"KANE BLVD + OUR LADY OF GRACE",,40.374043,-80.085023,,,,,,0
19738,19738,"EAST OHIO ST + CEDAR",,40.453372,-80.001478,,,,,,0
19746,19746,"LINCOLN AVE + FREMONT AVE NS",,40.494297,-80.053085,,,,,,0
19748,19748,"CENTER AVE + BRONX",,40.520669,-80.039364,,,,,,0
19749,19749,"BALPH AVE + ORCHARD",,40.499191,-80.053105,,,,,,0
19752,19752,"FOREST AVE + CORNELL",,40.508074,-80.047215,,,,,,0
19753,19753,"CORNELL AVE + SPRUCE VALLEY DR",,40.510769,-80.045492,,,,,,0
19754,19754,"CORNELL AVE + WILLIAM ST",,40.513548,-80.045461,,,,,,0
19755,19755,"CALIFORNIA AVE + MARQUIS WAY",,40.459421,-80.018438,,,,,,0
19756,19756,"BALDRIDGE AVE + WALNUT ST FS",,40.404462,-79.862136,,,,,,0
19762,19762,"BANKSVILLE RD + DAYS INN",,40.419471,-80.029859,,,,,,0
19774,19774,"UNITY TRESTLE RD + FRANCIS RD",,40.483598,-79.765745,,,,,,0
19775,19775,"UNITY TRESTLE RD + ASHLAND DR FS",,40.486367,-79.771565,,,,,,0
19776,19776,"UNITY TRESTLE RD + EAST ALLEY NS",,40.489771,-79.779596,,,,,,0
19779,19779,"LEECHBURG RD + GARDEN DR",,40.488181,-79.801409,,,,,,0
19781,19781,"BAUM BLVD + ENFIELD ST FS",,40.454073,-79.949176,,,,,,0
19783,19783,"FRANKSTOWN AVE + BLACKADORE AVE",,40.455486,-79.883249,,,,,,0
19786,19786,"FRANKSTOWN RD + FRANKSTOWN GARDENS",,40.463546,-79.851204,,,,,,0
19788,19788,"FRANKSTOWN RD + HIGHPOINT DR",,40.467406,-79.834790,,,,,,0
19789,19789,"FRANKSTOWN RD + DUFF RD FS",,40.465033,-79.828093,,,,,,0
19791,19791,"FRANKSTOWN RD + MUNICIPAL BLDG",,40.472419,-79.819559,,,,,,0
19792,19792,"FRANKSTOWN RD + CRESTVIEW DR",,40.479868,-79.822493,,,,,,0
19793,19793,"FRANKSTOWN RD + PETERMANS LN",,40.483801,-79.819236,,,,,,0
19798,19798,"UNITY TRESTLE RD + UNIVERSAL RD",,40.490452,-79.783371,,,,,,0
19799,19799,"UNITY TRESTLE RD + ASHLAND DR",,40.486222,-79.771430,,,,,,0
19800,19800,"UNITY TRESTLE RD + FRANCIS RD",,40.483683,-79.765902,,,,,,0
19801,19801,"CENTER RD + WIMBLEDON DR FS",,40.467113,-79.757068,,,,,,0
19804,19804,"SALTSBURG RD + ALCOMA PARK PLAZA",,40.476727,-79.788258,,,,,,0
19806,19806,"SALTSBURG RD + LEECHBURG RD",,40.484894,-79.817972,,,,,,0
19808,19808,"SALTSBURG RD + ASTER ST",,40.483893,-79.814787,,,,,,0
19809,19809,"SALTSBURG RD + CRESTVIEW APTS",,40.481427,-79.805771,,,,,,0
19810,19810,"SALTSBURG RD + ALCOMA PARK PLAZA",,40.476817,-79.787938,,,,,,0
19811,19811,"SALTSBURG RD + UNIVERSAL RD",,40.477595,-79.785364,,,,,,0
19813,19813,"SALTSBURG RD + CHAPEL HILL DENTAL BLDG (#7641)",,40.475109,-79.776184,,,,,,0
19815,19815,"SALTSBURG RD + REGENCY DR",,40.475261,-79.770960,,,,,,0
19817,19817,"MAIN ST + 23RD ST",,40.493369,-79.914440,,,,,,0
19820,19820,"FREEPORT RD + FERRY ST FS",,40.587511,-79.776189,,,,,,0
19822,19822,"FREEPORT RD + BAILEYS RUN RD",,40.587544,-79.776306,,,,,,0
19825,19825,"ROSS GARAGE + TERMINAL-NO STOP",,40.501111,-80.022331,,,,,,0
19834,19834,"BEATTY RD + OLD WM PENN",,40.440804,-79.742410,,,,,,0
19836,19836,"WM PENN HWY + KINGSTON",,40.429811,-79.809405,,,,,,0
19843,19843,"FELICITY RD + KANE CTR (STAFF ENTRANCE)",,40.549619,-80.015005,,,,,,0
19846,19846,"CEDAR AVE + TRIPOLI ST",,40.455741,-80.002558,,,,,,0
19850,19850,"FIFTH AVE + MAURICE ST",,40.437404,-79.965384,,,,,,0
19855,19855,"CALIFORNIA AVE + FAIRLEE ST FS",,40.478956,-80.040802,,,,,,0
19857,19857,"CHARLES ST + PERRYSVILLE",,40.470959,-80.008712,,,,,,0
19859,19859,"LEECHBURG RD + BARCKHOFF ST",,40.493736,-79.789161,,,,,,0
19862,19862,"MCINTYRE DR + THOMPSON RUN FS",,40.552506,-79.998512,,,,,,0
19866,19866,"LAWRENCEVILLE SHOPPING CENTER (TERMINAL)",,40.482902,-79.948012,,,,,,0
19869,19869,"JANCEY ST + BAKER",,40.487671,-79.924698,,,,,,0
19870,19870,"BAKER ST + #7124",,40.487805,-79.923497,,,,,,0
19871,19871,"PENNWOOD AVE + FRANKILN",,40.441851,-79.887263,,,,,,0
19874,19874,"SWISSVALE AVE + JANE ST LOOP",,40.435899,-79.881643,,,,,,0
19876,19876,"HWY RT 51 RAMP + HWY RT 51 (STEPS)",,40.342380,-79.965775,,,,,,0
19877,19877,"E CARSON ST + TERMINAL WAY",,40.429326,-79.996899,,,,,,0
19879,19879,"LEBANON CHURCH RD + COMFORT INN",,40.345996,-79.957292,,,,,,0
19882,19882,"BRENTWOOD LOOP AT BROWNSVILLE RD",,40.380870,-79.976066,,,,,,0
19883,19883,"ALLEGHENY STATION BAY 1",,40.447675,-80.019162,,,,,,0
19884,19884,"ALLEGHENY STATION BAY 2",,40.447641,-80.019387,,,,,,0
19886,19886,"BRADDOCK AVE + DELMAR WAY",,40.423769,-79.887106,,,,,,0
19888,19888,"EDGEWOOD TOWNE CENTRE + GIANT EAGLE",,40.425965,-79.886878,,,,,,0
19894,19894,"BRADDOCK AVE + DELMAR",,40.423876,-79.887322,,,,,,0
19898,19898,"HWY RT 51 + IRWIN FS",,40.343586,-79.970155,,,,,,0
19900,19900,"WINTERBURN AVE + BLANTON",,40.424360,-79.939847,,,,,,0
19901,19901,"WINTERBURN AVE + DENMARSH",,40.425534,-79.939831,,,,,,0
19902,19902,"HAZELWOOD AVE + #713",,40.419791,-79.932618,,,,,,0
19906,19906,"GREENFIELD AVE + LORETTA",,40.421882,-79.929833,,,,,,0
19910,19910,"CORBETT DR + CORBETT TOWERS",,40.548021,-80.020099,,,,,,0
19912,19912,"LINCOLN AVE + STARR AVE FS (KUHNS)",,40.497619,-80.059800,,,,,,0
19982,19982,"DELAFIELD RD + PATRIOT WAY",,40.497126,-79.890987,,,,,,0
19983,19983,"OLD FREEPORT RD + CHAPEL HARBOR DR",,40.487617,-79.878954,,,,,,0
19986,19986,"FREEPORT RD + JEFFERSON FS",,40.632614,-79.714718,,,,,,0
19991,19991,"WATERFRONT DR + 5TH AVE FS",,40.404110,-79.920097,,,,,,0
19993,19993,"WATERFRONT DR + LOWES DRVWY FS",,40.414166,-79.902527,,,,,,0
19994,19994,"MURRAY AVE + HAZELWOOD AVE",,40.419851,-79.928350,,,,,,0
19995,19995,"NEGLEY AVE + KENTUCKY ST NS",,40.450231,-79.929837,,,,,,0
19996,19996,"NEGLEY AVE + ELMER ST",,40.453343,-79.931674,,,,,,0
19997,19997,"LIBERTY AVE + OSCOLA ST",,40.457931,-79.942210,,,,,,0
19999,19999,"MURRAY AVE + FLEMINGTON ST",,40.426386,-79.927607,,,,,,0
20000,20000,"BRINTON RD + BRINTON MANOR DR W",,40.411812,-79.854072,,,,,,0
20003,20003,"ELECTRIC AVE + DYNAMO WAY",,40.401207,-79.835075,,,,,,0
20004,20004,"HUTCHINSON AVE + EAST END",,40.433333,-79.892982,,,,,,0
1610,1610,"BRIGHTON RD + ACACIA",,40.479706,-80.031059,,,,,,0
1613,1613,"BRIGHTON RD + DAVIS",,40.481541,-80.033551,,,,,,0
1615,1615,"BRIGHTON RD + TERMON",,40.482962,-80.035329,,,,,,0
1616,1616,"BRIGHTON RD + BENTON",,40.484236,-80.035728,,,,,,0
1618,1618,"BRIGHTON RD + KLEBER",,40.486996,-80.037224,,,,,,0
1619,1619,"BRIGHTON RD + PENNOCK",,40.487330,-80.039015,,,,,,0
1620,1620,"BRIGHTON RD + PERROTT",,40.487591,-80.040459,,,,,,0
1624,1624,"LINCOLN AVE + KESWICK AVE",,40.489931,-80.047678,,,,,,0
1625,1625,"LINCOLN AVE + STRAW AVE",,40.491603,-80.047725,,,,,,0
1626,1626,"LINCOLN AVE + BRIGHTON RD",,40.492506,-80.049223,,,,,,0
1628,1628,"LINCOLN AVE + FREMONT AVE",,40.493994,-80.052254,,,,,,0
1630,1630,"LINCOLN AVE + BALPH",,40.495525,-80.055405,,,,,,0
1632,1632,"DIVISION ST + MARIE",,40.504413,-80.075068,,,,,,0
1633,1633,"CHURCH AVE + VICTORIA",,40.506430,-80.074632,,,,,,0
1634,1634,"CHURCH AVE + WALNUT",,40.506989,-80.076590,,,,,,0
1635,1635,"CHURCH AVE + RIDGE",,40.507393,-80.079144,,,,,,0
1637,1637,"CHURCH AVE + FOREST",,40.508149,-80.082591,,,,,,0
1646,1646,"CENTER AVE + CHURCH",,40.513202,-80.098470,,,,,,0
1647,1647,"CENTER AVE + PENNSYLVANIA",,40.513162,-80.099814,,,,,,0
1648,1648,"CENTER AVE + ALLEGHENY",,40.513133,-80.100991,,,,,,0
1649,1649,"CENTER AVE + WALLISTON",,40.513058,-80.102799,,,,,,0
1658,1658,"KENDALL AVE + DAVIS",,40.489674,-80.049881,,,,,,0
1659,1659,"KENDALL AVE + CRAWFORD",,40.488972,-80.050720,,,,,,0
1660,1660,"KENDALL AVE + WATSON",,40.487930,-80.051987,,,,,,0
1664,20691,"FIFTH AVE + SMITHFIELD ST",,40.440121,-79.998838,,,,,,0
1669,1669,"GRANT ST + JEFFERSON",,40.489448,-80.051722,,,,,,0
1670,1670,"GRANT ST + DAVIS",,40.490247,-80.050707,,,,,,0
1671,1671,"GRANT ST + WASHINGTON FS",,40.490874,-80.049883,,,,,,0
1672,1672,"GRANT ST + LINCOLN",,40.491966,-80.048481,,,,,,0
1702,1702,"ISLAND AVE + BEAVER",,40.461933,-80.032517,,,,,,0
1704,1704,"BEAVER AVE + BRANCHPORT",,40.459427,-80.031136,,,,,,0
1705,1705,"COLUMBUS AVE + CHATEAU FS",,40.457423,-80.028880,,,,,,0
1706,1706,"COLUMBUS AVE + MANHATTAN",,40.457656,-80.027622,,,,,,0
1707,1707,"MANHATTAN ST + JUNIATA",,40.456944,-80.027298,,,,,,0
1708,1708,"MANHATTAN ST + N FRANKLIN",,40.456131,-80.027043,,,,,,0
1709,1709,"MANHATTAN ST + LIVERPOOL",,40.455178,-80.026728,,,,,,0
1710,1710,"MANHATTAN ST + PENNSYLVANIA",,40.454158,-80.026397,,,,,,0
1717,1717,"BRIGHTON + GIANT EAGLE LOWER LOT",,40.489670,-80.044536,,,,,,0
1719,1719,"PENNSYLVANIA AVE + FULTON",,40.454299,-80.024834,,,,,,0
1720,1720,"PENNSYLVANIA AVE + FONTELLA",,40.454631,-80.023000,,,,,,0
1721,1721,"PENNSYLVANIA AVE + ALLEGHENY",,40.455151,-80.020235,,,,,,0
1722,1722,"ALLEGHENY AVE + SHEFFIELD",,40.454308,-80.019829,,,,,,0
1723,1723,"ALLEGHENY AVE + NORTH",,40.453228,-80.019493,,,,,,0
1725,1725,"ALLEGHENY AVE + NORTH",,40.452957,-80.019310,,,,,,0
1726,1726,"ALLEGHENY AVE + SHEFFIELD",,40.454192,-80.019690,,,,,,0
1727,1727,"PENNSYLVANIA AVE + BIDWELL ST",,40.455047,-80.021165,,,,,,0
1728,1728,"PENNSYLVANIA AVE + SEDGEWICK",,40.454844,-80.022223,,,,,,0
1729,1729,"PENNSYLVANIA AVE + FULTON",,40.454406,-80.024624,,,,,,0
1730,1730,"PENNSYLVANIA AVE + MANHATTAN",,40.454102,-80.026254,,,,,,0
1731,1731,"PENNSYLVANIA AVE + CHATEAU",,40.453747,-80.028143,,,,,,0
1733,1733,"CHATEAU ST + ADAMS",,40.458163,-80.029651,,,,,,0
1735,1735,"CHATEAU ST TURNAROUND + BEAVER",,40.461407,-80.031593,,,,,,0
1737,1737,"METROPOLITAN ST + CITIZENS BANK DRVWY",,40.455542,-80.031277,,,,,,0
1738,1738,"METROPOLITAN ST + COLUMBUS",,40.456814,-80.031684,,,,,,0
1739,1739,"METROPOLITAN ST + BRANCHPORT",,40.458706,-80.032318,,,,,,0
1740,1740,"BRANCHPORT ST + PREBLE",,40.458813,-80.033409,,,,,,0
1742,1742,"PREBLE AVE + ISLAND",,40.461418,-80.034515,,,,,,0
1768,1768,"COLBY ST + FABER",,40.486115,-80.005005,,,,,,0
1769,1769,"SIRIUS ST + #3517",,40.484936,-80.005661,,,,,,0
1770,1770,"REGULUS ST + COLBY",,40.484647,-80.004502,,,,,,0
1772,1772,"COLBY ST + MT PLEASANT",,40.483251,-80.003855,,,,,,0
1773,1773,"MT PLEASANT RD + NORTHVIEW HTS SCHOOL",,40.481891,-80.002784,,,,,,0
1774,1774,"MT PLEASANT RD + #384",,40.480453,-80.002007,,,,,,0
1775,1775,"MT PLEASANT RD + CHICAGO",,40.478703,-80.000974,,,,,,0
1776,1776,"MT PLEASANT RD + HAZLETT",,40.477836,-80.000288,,,,,,0
1777,1777,"MT PLEASANT RD + PENFORT",,40.477118,-79.999685,,,,,,0
1778,1778,"PENFORT ST + #338",,40.476208,-80.000478,,,,,,0
1780,1780,"PENFORT ST + #173",,40.474438,-80.002425,,,,,,0
1781,1781,"PENFORT ST + ESSEN",,40.473297,-80.002953,,,,,,0
1782,1782,"CHARLES ST + WILSON",,40.469262,-80.014573,,,,,,0
1785,1785,"CHARLES ST + IRWIN",,40.466939,-80.018809,,,,,,0
1786,1786,"CHARLES ST + BIZET",,40.466454,-80.019862,,,,,,0
1787,1787,"CHARLES ST + CROSS",,40.465212,-80.020681,,,,,,0
1788,1788,"CHARLES ST + IZORA",,40.464078,-80.020577,,,,,,0
1789,1789,"CHARLES ST + STRAUSS",,40.463215,-80.019854,,,,,,0
1790,1790,"CHARLES ST + BRIGHTRIDGE",,40.462182,-80.018485,,,,,,0
1792,1792,"CHARLES ST + BRIGHTON",,40.459844,-80.017086,,,,,,0
1796,1796,"EAST OHIO + CEDAR",,40.453216,-80.001918,,,,,,0
1797,1797,"COLBY ST + MT PLEASANT FS",,40.483187,-80.003796,,,,,,0
1806,1806,"CHARLES ST + BRIGHTRIDGE",,40.462022,-80.018133,,,,,,0
1807,1807,"CHARLES ST + STRAUSS",,40.463207,-80.019716,,,,,,0
1809,1809,"CHARLES ST + CROSS",,40.465170,-80.020588,,,,,,0
1810,1810,"CHARLES ST + BIZET",,40.466452,-80.019749,,,,,,0
1811,1811,"CHARLES ST + IRWIN",,40.466824,-80.018892,,,,,,0
1812,1812,"CHARLES ST + #2562",,40.467593,-80.016678,,,,,,0
1813,1813,"CHARLES ST + KENN",,40.467922,-80.015746,,,,,,0
1814,1814,"CHARLES ST + WILSON",,40.469134,-80.014589,,,,,,0
1815,1815,"CHARLES ST + KIMBERLIN",,40.469781,-80.013966,,,,,,0
1816,1816,"CHARLES ST + LELAND",,40.470261,-80.012344,,,,,,0
1817,1817,"CHARLES ST + SHELTON",,40.470452,-80.011328,,,,,,0
1821,1821,"PENFORT ST + #174",,40.474354,-80.002411,,,,,,0
1823,1823,"PENFORT ST + MT PLEASANT",,40.476915,-79.999586,,,,,,0
1824,1824,"MT PLEASANT RD + HAZLETT",,40.477650,-80.000032,,,,,,0
1825,1825,"MT PLEASANT RD + CHICAGO",,40.478536,-80.000751,,,,,,0
1826,1826,"MT PLEASANT RD + #415",,40.479870,-80.001650,,,,,,0
1827,1827,"MT PLEASANT RD + BEECH",,40.481167,-80.002245,,,,,,0
1828,1828,"MT PLEASANT RD + #305",,40.482028,-80.002755,,,,,,0
1829,1829,"ALLEGHENY SQ WEST + STOP #2",,40.452023,-80.006447,,,,,,0
1831,1831,"ARCH ST + MERCY PROVIDENCE HOSP",,40.454260,-80.008957,,,,,,0
1832,1832,"ARCH ST + NORTH",,40.454995,-80.008524,,,,,,0
1847,1847,"CALIFORNIA AVE + WINHURST ST",,40.487207,-80.045062,,,,,,0
1848,1848,"CALIFORNIA AVE + CHELLIS ST",,40.486167,-80.043436,,,,,,0
1850,1850,"CALIFORNIA AVE + MARMADUKE ST",,40.483389,-80.041060,,,,,,0
1854,1854,"SHADELAND AVE + DAVIS FS",,40.481438,-80.034882,,,,,,0
1855,1855,"SHADELAND AVE + #3475",,40.479317,-80.034208,,,,,,0
1857,1857,"SHADELAND AVE + STOKES WAY",,40.477308,-80.033560,,,,,,0
1858,1858,"SHADELAND AVE + GEYER",,40.474932,-80.031987,,,,,,0
1861,1861,"SHADELAND AVE + CASEMENT",,40.470717,-80.030662,,,,,,0
1862,1862,"SHADELAND AVE + WOODLAND",,40.469180,-80.030179,,,,,,0
1863,1863,"WOODLAND AVE + STAYTON",,40.469573,-80.027450,,,,,,0
1864,1864,"WOODLAND AVE + BRIGHTON",,40.469876,-80.025775,,,,,,0
1866,1866,"WOODLAND AVE + STAYTON",,40.469679,-80.027252,,,,,,0
1867,1867,"WOODLAND AVE + SHADELAND",,40.469140,-80.029970,,,,,,0
1868,1868,"SHADELAND AVE + DICKSON",,40.469712,-80.030243,,,,,,0
1869,1869,"SHADELAND AVE + CASEMENT",,40.470518,-80.030494,,,,,,0
1870,1870,"SHADELAND AVE + RANCHERIA",,40.471862,-80.030926,,,,,,0
1871,1871,"SHADELAND AVE + SCHIMMER",,40.473185,-80.031343,,,,,,0
1872,1872,"SHADELAND AVE + GEYER",,40.474899,-80.031887,,,,,,0
1873,1873,"SHADELAND AVE + HARBISON FS",,40.477550,-80.033540,,,,,,0
1875,1875,"SHADELAND AVE + ETOLA St FS",,40.479687,-80.034214,,,,,,0
1876,1876,"SHADELAND AVE + DAVIS",,40.481465,-80.034789,,,,,,0
1880,1880,"CALIFORNIA AVE + COOPER AVE",,40.482956,-80.041132,,,,,,0
1882,1882,"CALIFORNIA AVE + PERROTT ST",,40.485303,-80.041847,,,,,,0
1883,1883,"CALIFORNIA AVE + CHELLIS ST",,40.486236,-80.043332,,,,,,0
1884,1884,"CALIFORNIA AVE + WINHURST ST FS",,40.487567,-80.045274,,,,,,0
1911,1911,"MARSHALL AVE + NEW HAMPSHIRE",,40.464644,-80.027586,,,,,,0
1913,1913,"MARSHALL AVE + SORREL",,40.463842,-80.028297,,,,,,0
1914,1914,"MARSHALL AVE + NEW HAMPSHIRE",,40.464595,-80.027467,,,,,,0
1915,1915,"MARSHALL AVE + STAYTON ST",,40.466270,-80.025635,,,,,,0
1929,1929,"CALIFORNIA AVE + FALCK AVE",,40.478146,-80.040558,,,,,,0
1931,1931,"CALIFORNIA AVE + RANKIN AVE",,40.476472,-80.040040,,,,,,0
1932,1932,"CALIFORNIA AVE + ANTRIM ST",,40.475271,-80.039665,,,,,,0
1933,1933,"CALIFORNIA AVE + #3228",,40.473928,-80.038686,,,,,,0
1934,1934,"CALIFORNIA AVE + BAINTON ST",,40.472777,-80.037876,,,,,,0
1935,1935,"CALIFORNIA AVE + FORSYTHE ST",,40.470772,-80.036290,,,,,,0
1936,1936,"CALIFORNIA AVE + BOSTON ST",,40.469414,-80.035805,,,,,,0
1938,1938,"CALIFORNIA AVE + ST JOHNS CHURCH",,40.467920,-80.035337,,,,,,0
1939,1939,"CALIFORNIA AVE + HALSEY PL FS",,40.463833,-80.032051,,,,,,0
1940,1940,"CALIFORNIA AVE + SUPERIOR AVE",,40.465430,-80.033287,,,,,,0
1945,1945,"CALIFORNIA AVE + BOSTON ST",,40.469385,-80.035698,,,,,,0
1949,1949,"CALIFORNIA AVE + ANTRIM ST",,40.475190,-80.039455,,,,,,0
1950,1950,"CALIFORNIA AVE + RANKIN AVE",,40.476170,-80.039800,,,,,,0
1952,1952,"CALIFORNIA AVE + FALCK AVE",,40.477976,-80.040361,,,,,,0
1953,1953,"CALIFORNIA AVE + DAVIS AVE",,40.479946,-80.040968,,,,,,0
1954,1954,"CALIFORNIA AVE + TERMON AVE",,40.481788,-80.041544,,,,,,0
1975,1975,"MARSHALL AVE + CALIFORNIA",,40.462596,-80.030157,,,,,,0
1997,1997,"EAST OHIO ST + MIDDLE",,40.453857,-79.998947,,,,,,0
1998,1998,"EAST OHIO ST + JAMES",,40.453559,-80.000497,,,,,,0
2046,2046,"SEAVEY RD + PARKER ST",,40.493971,-79.963524,,,,,,0
2064,2064,"PARKER ST + SOOSE",,40.494162,-79.962905,,,,,,0
2088,2088,"EAST OHIO ST + JAMES",,40.453453,-80.000643,,,,,,0
2089,2089,"EAST OHIO ST + MIDDLE",,40.453704,-79.999291,,,,,,0
2090,2090,"EAST OHIO ST + NASH ST FS",,40.453886,-79.998096,,,,,,0
2152,2152,"LIBERTY AVE + 39TH",,40.462568,-79.959154,,,,,,0
2155,17517,"LIBERTY AVE + 34TH ST",,40.461768,-79.965700,,,,,,0
2156,2156,"LIBERTY AVE + LIGONIER (HERRON)",,40.461666,-79.966822,,,,,,0
2157,20481,"LIBERTY AVE + 32ND ST",,40.460400,-79.969093,,,,,,0
2158,2158,"LIBERTY AVE + 31ST ST",,40.459341,-79.970625,,,,,,0
2161,20482,"LIBERTY AVE + 28TH ST",,40.456398,-79.974861,,,,,,0
2162,2162,"LIBERTY AVE + 26TH ST",,40.454480,-79.977677,,,,,,0
2169,2169,"LIBERTY AVE + 12TH ST",,40.445309,-79.991730,,,,,,0
2171,2171,"LIBERTY AVE + 11TH ST FS (AMTRAK)",,40.444645,-79.992714,,,,,,0
2172,2172,"LIBERTY AVE + 14TH ST",,40.446727,-79.989306,,,,,,0
2174,2174,"LIBERTY AVE + 17TH ST",,40.449107,-79.985387,,,,,,0
2177,2177,"LIBERTY AVE + 26TH ST",,40.454150,-79.977968,,,,,,0
2178,2178,"LIBERTY AVE + 27TH ST",,40.455219,-79.976433,,,,,,0
2182,2182,"LIBERTY AVE + 31ST ST",,40.458996,-79.970940,,,,,,0
2183,19362,"LIBERTY AVE + 32ND ST NS",,40.460087,-79.969376,,,,,,0
2185,2185,"LIBERTY AVE + HERRON",,40.461448,-79.967266,,,,,,0
2188,2188,"LIBERTY AVE + 39TH ST",,40.462457,-79.959236,,,,,,0
2191,2191,"BANK ST + WALNUT",,40.537697,-80.185501,,,,,,0
2192,2192,"SEWICKLEY BRIDGE RAMP + KRAMER",,40.535955,-80.184884,,,,,,0
2193,2193,"HWY RT 51 + VALLEY AMBULANCE",,40.527403,-80.185185,,,,,,0
2197,2197,"5TH AVE + LOCUST NS",,40.520447,-80.172012,,,,,,0
2199,2199,"5TH AVE + MAIN",,40.518416,-80.166898,,,,,,0
2201,2201,"5TH AVE + BROADWAY",,40.516337,-80.161397,,,,,,0
2203,2203,"5TH AVE + OFFICE BLDG",,40.514910,-80.157599,,,,,,0
2205,2205,"FERREE ST + 4TH",,40.514327,-80.153265,,,,,,0
2206,2206,"GRAND AVE + VON STEIN",,40.517240,-80.148792,,,,,,0
2208,2208,"GRAND AVE + MAPLE LANE",,40.516422,-80.146440,,,,,,0
2209,2209,"GRAND AVE + COTTAGE",,40.515663,-80.144245,,,,,,0
2210,2210,"GRAND AVE + GIBSON",,40.515129,-80.142557,,,,,,0
2211,2211,"GRAND AVE + PINE",,40.514516,-80.140627,,,,,,0
2214,2214,"GRAND AVE + PERSHING",,40.511989,-80.131655,,,,,,0
2215,2215,"GRAND AVE + 4TH",,40.510891,-80.127800,,,,,,0
2216,2216,"GRAND AVE + 2ND",,40.510366,-80.125975,,,,,,0
2218,2218,"GRAND AVE + CALGON CARBON",,40.508991,-80.119050,,,,,,0
2219,2219,"GRAND AVE + PITTSBURGH RECYCLING CENTER",,40.508686,-80.116943,,,,,,0
2220,2220,"GRAND AVE + ARMY CORP ENGINEERING",,40.508108,-80.113395,,,,,,0
2221,2221,"GRAND AVE + TRIAD METALS",,40.507935,-80.112392,,,,,,0
2222,2222,"GRAND AVE + NEVILLE RECYCLING",,40.507024,-80.108999,,,,,,0
2226,2226,"GRAND AVE + NEVILLE NS",,40.502892,-80.101837,,,,,,0
2228,2228,"NEVILLE RD + GULF OIL ENTRANCE",,40.497685,-80.091728,,,,,,0
2230,2230,"ISLAND AVE + GLENN",,40.488934,-80.079483,,,,,,0
2231,2231,"ISLAND AVE + #1470",,40.486778,-80.076325,,,,,,0
2232,2232,"ISLAND AVE + FLEMING",,40.485215,-80.073914,,,,,,0
2235,2235,"ISLAND AVE + #1308",,40.481851,-80.069605,,,,,,0
2237,2237,"ISLAND AVE + #1179",,40.479477,-80.067741,,,,,,0
2238,2238,"ISLAND AVE + TUNNEL WAY",,40.477246,-80.066341,,,,,,0
2239,2239,"ISLAND AVE + ADRIAN",,40.474514,-80.064317,,,,,,0
2240,2240,"ISLAND AVE + MCKEES ROCKS BRIDGE",,40.473317,-80.062404,,,,,,0
2241,2241,"ISLAND AVE + CUTLER",,40.471641,-80.061253,,,,,,0
2242,2242,"ISLAND AVE + BRADLEY",,40.470415,-80.060455,,,,,,0
2244,2244,"ISLAND AVE + BOQUET",,40.466650,-80.060497,,,,,,0
2247,2247,"CHARTIERS AVE OPP MCKEES ROCKS PLAZA",,40.464104,-80.057642,,,,,,0
2249,2249,"STANHOPE ST + W CARSON",,40.464189,-80.053738,,,,,,0
2255,2255,"W CARSON ST + GLENMAWR",,40.454433,-80.040944,,,,,,0
2258,2258,"W CARSON ST + GATEWAY VIEW PLAZA",,40.441694,-80.021743,,,,,,0
2260,2260,"W CARSON ST + DUQUESNE INCLINE",,40.439865,-80.017433,,,,,,0
2261,2261,"STANWIX ST + FOURTH AVE (PPG PLACE)",,40.440308,-80.004441,,,,,,0
2287,2287,"COAROPOLIS RD + #333",,40.502964,-80.127041,,,,,,0
2292,2292,"COAROPOLIS RD + HERBST RD",,40.501031,-80.114745,,,,,,0
2299,2299,"VILLAGE DR + LEWIS",,40.506603,-80.140160,,,,,,0
2309,2309,"W CARSON ST + DUQUESNE INCLINE",,40.439873,-80.017168,,,,,,0
2310,2310,"W CARSON ST + GATEWAY VIEW PLAZA",,40.441703,-80.021367,,,,,,0
